ID,YEAR,YEAR_OF_BIRTH,COUNTRY_OF_BIRTH,SAMPLE_RACE,SAMPLE_SEX,C1DOB_Y,HAVING_HEALTHPLAN,FAMSIZE_,TNFI_,POVSTATUS_,REGION_,MARSTAT_KEY_,WKSUEMP_PCY_,URBAN_RURAL_,JOBSNUM_,NUMCH_,AGE_1STCHILD,EVER_IN_POVERTY,WHEN_IN_POVERTY,INCOME_,INCOME_MAX,EVER_EDU_LOAN,EDU_DEGREE,EVER_DIVORCED_,EVER_UNEMPLOYED_,HOURS_WORKED_PER_WEEK_,MAJOR_1_,MAJOR_2_,EDU_MAJOR,AMT_EDU_LOAN_,TOTAL_EDU_LOAN,CAL_YEAR_JOBS_,NET_WORTH_,EMP_STATUS_,EDU_LOAN_
9800,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1977,Yes,6,6000,1: IN POVERTY,4: WEST,1: 1  MARRIED,17,1: URBAN,6,4,17,Yes,ADULT ONLY,6000,6000,No,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-5,2,3005,2: UNEMPLOYED,
9801,1990,63,IN OTHER COUNTRY,HISPANIC,MALE,1990,No,3,12000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,8,1,26,Yes,BOTH CHILD AND ADULT,12000,31000,No,-5,No,Yes,18,-4,-4,-4,-4,-5,3,-800,1: EMPLOYED,
9803,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,17045,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,9,0,No children yet,Yes,ADULT ONLY,17000,25000,No,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-5,2,23200,1: EMPLOYED,
9804,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1975,No,3,3600,1: IN POVERTY,4: WEST,2: 2  SEPARATED,0,0: RURAL,10,0,18,,,0,1300,No,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-5,0,0,3: OUT OF LABOR FORCE,
9805,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1979,No,1,25000,0: NOT IN POVERTY,4: WEST,2: 2  SEPARATED,0,1: URBAN,8,0,21,Yes,ADULT ONLY,25000,25000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-5,2,11100,1: EMPLOYED,
9806,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1982,Yes,5,-2,-3,4: WEST,1: 1  MARRIED,31,0: RURAL,10,3,18,Yes,BOTH CHILD AND ADULT,0,3000,-4,-5,No,Yes,-4,-4,-4,-4,-4,-5,2,18000,1: EMPLOYED,
9807,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1978,No,4,26273,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,1,2,19,Yes,ADULT ONLY,1000,1000,No,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-5,2,1400,3: OUT OF LABOR FORCE,
9808,1990,57,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",MALE,1976,Yes,4,17000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,-4,0,2,18,Yes,ADULT ONLY,0,0,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-5,0,5800,4: IN ACTIVE FORCES,
9809,1990,60,IN THE US,HISPANIC,FEMALE,1976,Yes,4,17000,0: NOT IN POVERTY,3: SOUTH,1: 1  MARRIED,0,1: URBAN,8,2,15,Yes,ADULT ONLY,1500,38000,-4,High school diploma (or equivalent),No,No,40,-4,-4,-4,-4,-4,2,6000,1: EMPLOYED,
9810,1990,60,IN THE US,HISPANIC,MALE,1982,Yes,1,-2,-3,4: WEST,3: 3  DIVORCED,0,1: URBAN,4,0,21,No,NEVER,18000,31519,No,High school diploma (or equivalent),Yes,No,-4,701,-4,701,-4,-4,2,29750,1: EMPLOYED,
9811,1990,57,IN OTHER COUNTRY,HISPANIC,FEMALE,1980,Yes,4,40600,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,9,2,22,Yes,ADULT ONLY,10000,22000,-4,High school diploma (or equivalent),No,Yes,18,-4,-4,-4,-4,-4,2,67200,1: EMPLOYED,
9812,1990,58,IN OTHER COUNTRY,HISPANIC,MALE,No children yet,No,5,23000,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,0: RURAL,9,0,No children yet,Yes,ADULT ONLY,2000,30000,-4,Other (SPECIFY),No,Yes,20,502,-4,506,-4,-4,2,1500,2: UNEMPLOYED,
9813,1990,63,IN OTHER COUNTRY,HISPANIC,FEMALE,No children yet,Yes,2,49000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,7,0,No children yet,Yes,ADULT ONLY,26000,61000,No,Bachelor of Science (BS),No,Yes,-4,514,-4,514,-4,-5,2,98000,1: EMPLOYED,
9814,1990,64,IN OTHER COUNTRY,HISPANIC,MALE,1986,Yes,3,13000,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,4,2,21,Yes,BOTH CHILD AND ADULT,13000,55000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,-1500,1: EMPLOYED,
9815,1990,61,IN THE US,HISPANIC,MALE,1979,Yes,4,2000,1: IN POVERTY,4: WEST,2: 2  SEPARATED,4,1: URBAN,10,0,18,Yes,ADULT ONLY,2000,40000,-4,None,No,Yes,80,-4,-4,-4,-4,-4,4,2060,1: EMPLOYED,
9816,1990,62,IN THE US,HISPANIC,MALE,1986,No,1,10000,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,2,1: URBAN,9,0,23,Yes,ADULT ONLY,10000,23000,-4,None,No,Yes,-4,-4,-4,-4,-4,-4,3,2000,3: OUT OF LABOR FORCE,
9817,1990,60,IN THE US,HISPANIC,FEMALE,1980,No,5,-2,-3,4: WEST,1: 1  MARRIED,-3,1: URBAN,3,3,20,Yes,ADULT ONLY,0,42000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,0,-2600,3: OUT OF LABOR FORCE,
9818,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,No children yet,No,1,0,1: IN POVERTY,4: WEST,3: 3  DIVORCED,0,1: URBAN,10,0,No children yet,Yes,ADULT ONLY,0,9000,-4,High school diploma (or equivalent),Yes,Yes,-4,-4,-4,-4,-4,-5,0,10500,1: EMPLOYED,
9820,1990,61,IN OTHER COUNTRY,HISPANIC,FEMALE,1987,No,5,-2,-3,4: WEST,2: 2  SEPARATED,0,1: URBAN,15,1,25,Yes,ADULT ONLY,21000,73000,Yes,Bachelor of Arts Degree (BA),No,Yes,83,1007,-4,1007,-4,-4,2,4400,1: EMPLOYED,
9821,1990,63,IN OTHER COUNTRY,HISPANIC,MALE,1983,Yes,4,45330,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,6,2,19,Yes,BOTH CHILD AND ADULT,0,27000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-3,-4,-5,0,2000,3: OUT OF LABOR FORCE,
9822,1990,64,IN OTHER COUNTRY,HISPANIC,MALE,1987,Yes,4,24024,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,9,1: URBAN,3,2,22,Yes,CHILD ONLY,24000,62500,No,High school diploma (or equivalent),No,Yes,-4,801,-4,801,-4,-4,2,17800,1: EMPLOYED,
9823,1990,58,IN THE US,BLACK,MALE,1979,Yes,5,32400,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,2,3,20,No,NEVER,18600,45000,No,High school diploma (or equivalent),No,No,-4,101,-4,101,-4,-4,2,22150,1: EMPLOYED,
9824,1990,61,IN THE US,BLACK,FEMALE,No children yet,Yes,1,27050,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,14,0,No children yet,Yes,ADULT ONLY,27000,85000,No,Bachelor of Arts Degree (BA),No,Yes,-4,603,-4,603,-4,3500,3,-5900,1: EMPLOYED,
9825,1990,61,IN THE US,BLACK,MALE,1985,Yes,1,-2,-3,4: WEST,3: 3  DIVORCED,1,1: URBAN,-3,0,23,Yes,ADULT ONLY,9000,90000,No,High school diploma (or equivalent),Yes,Yes,8,1203,-4,909,-4,-4,4,2500,1: EMPLOYED,
9826,1990,62,IN THE US,BLACK,FEMALE,1983,Yes,2,7540,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,5,1,20,Yes,BOTH CHILD AND ADULT,0,4921,No,Associate/Junior College (AA),No,Yes,-4,1305,-4,603,-4,-4,0,4400,3: OUT OF LABOR FORCE,
9827,1990,64,IN THE US,BLACK,MALE,No children yet,Yes,1,11000,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,10,0,No children yet,Yes,BOTH CHILD AND ADULT,11000,20000,-4,-5,No,Yes,-4,-4,-4,-4,-4,-5,2,4330,1: EMPLOYED,
9828,1990,62,IN THE US,HISPANIC,FEMALE,1981,Yes,7,-2,-3,4: WEST,1: 1  MARRIED,0,1: URBAN,1,5,18,Yes,BOTH CHILD AND ADULT,0,240,-4,None,No,No,-4,-4,-4,-4,-4,-4,0,-1,3: OUT OF LABOR FORCE,
9829,1990,60,IN OTHER COUNTRY,HISPANIC,MALE,1987,No,3,31000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,5,1,26,Yes,ADULT ONLY,24000,51000,-4,Associate/Junior College (AA),No,Yes,-4,909,-4,909,-4,-4,2,17800,2: UNEMPLOYED,
9830,1990,63,IN OTHER COUNTRY,HISPANIC,FEMALE,1985,Yes,4,29000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,1,2,21,Yes,ADULT ONLY,0,350,No,High school diploma (or equivalent),No,No,-4,506,-4,506,-4,-4,0,39000,3: OUT OF LABOR FORCE,
9831,1990,59,IN THE US,HISPANIC,FEMALE,1990,No,1,7000,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,5,0,30,Yes,ADULT ONLY,7000,7000,Yes,Bachelor of Arts Degree (BA),No,Yes,60,411,-4,411,-4,4000,3,0,3: OUT OF LABOR FORCE,
9832,1990,61,IN THE US,HISPANIC,FEMALE,1982,No,3,10744,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,21,1: URBAN,9,2,21,Yes,ADULT ONLY,7000,38000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-5,2,15500,1: EMPLOYED,
9834,1990,59,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1976,Yes,7,18236,0: NOT IN POVERTY,4: WEST,3: 3  DIVORCED,0,1: URBAN,2,3,16,Yes,ADULT ONLY,0,2000,-4,-5,Yes,Yes,-4,-4,-4,-4,-4,-5,1,-6000,1: EMPLOYED,
9835,1990,64,IN THE US,HISPANIC,MALE,1992,Yes,7,-2,-3,4: WEST,0: 0  NEVER MARRIED,10,1: URBAN,15,0,27,Yes,BOTH CHILD AND ADULT,10000,25000,-4,High school diploma (or equivalent),No,Yes,80,801,-4,801,-4,8000,4,-4800,1: EMPLOYED,
9836,1990,63,IN THE US,HISPANIC,MALE,1981,Yes,2,-2,-3,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,9,0,18,Yes,BOTH CHILD AND ADULT,19000,39000,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,999,-4,-4,2,6000,1: EMPLOYED,
9837,1990,64,IN THE US,HISPANIC,FEMALE,1984,Yes,4,200,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,10,3,19,Yes,BOTH CHILD AND ADULT,0,28000,-4,High school diploma (or equivalent),No,Yes,-4,702,-4,702,-4,-4,1,2000,3: OUT OF LABOR FORCE,
9838,1990,58,IN THE US,HISPANIC,FEMALE,1977,Yes,5,-3,-3,4: WEST,1: 1  MARRIED,0,1: URBAN,3,3,18,No,NEVER,9000,46000,No,Associate/Junior College (AA),No,No,-4,502,-4,502,-4,6000,1,-2800,1: EMPLOYED,
9839,1990,61,IN THE US,HISPANIC,FEMALE,1981,Yes,5,40000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,15,3,19,Yes,ADULT ONLY,13000,29000,No,Associate/Junior College (AA),No,Yes,-4,2009,-4,2009,-4,-4,2,39700,1: EMPLOYED,
9840,1990,62,IN THE US,HISPANIC,FEMALE,1983,Yes,4,13666,0: NOT IN POVERTY,4: WEST,3: 3  DIVORCED,-3,1: URBAN,6,3,20,Yes,BOTH CHILD AND ADULT,2600,54000,Yes,Associate/Junior College (AA),Yes,Yes,-4,701,-4,506,5000,15000,1,4000,2: UNEMPLOYED,
9841,1990,64,IN THE US,HISPANIC,MALE,1984,No,1,0,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,1,1: URBAN,11,0,19,Yes,BOTH CHILD AND ADULT,0,48000,No,None,No,Yes,-4,1002,-4,1002,-4,-4,2,0,2: UNEMPLOYED,
9842,1990,63,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,No children yet,Yes,1,4870,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,3,0,No children yet,Yes,ADULT ONLY,0,575,Yes,High school diploma (or equivalent),No,No,-4,902,-4,-3,1500,1500,0,450,3: OUT OF LABOR FORCE,
9843,1990,59,IN THE US,HISPANIC,MALE,No children yet,No,4,-2,-3,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,5,0,No children yet,Yes,ADULT ONLY,0,420,-4,None,No,Yes,-4,-4,-4,-4,-4,-4,0,0,3: OUT OF LABOR FORCE,
9844,1990,61,IN THE US,HISPANIC,FEMALE,1983,Yes,6,21800,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,-3,1: URBAN,15,4,21,Yes,BOTH CHILD AND ADULT,0,35000,No,High school diploma (or equivalent),No,Yes,-4,703,-4,703,-4,-4,1,-2900,1: EMPLOYED,
9845,1990,59,IN OTHER COUNTRY,HISPANIC,FEMALE,1985,No,5,26488,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,24,1: URBAN,8,3,25,Yes,ADULT ONLY,0,18000,No,High school diploma (or equivalent),No,Yes,-4,0,-4,0,-4,-4,0,124500,2: UNEMPLOYED,
9846,1990,59,IN OTHER COUNTRY,HISPANIC,MALE,1980,Yes,5,69100,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,30,3,20,No,NEVER,37000,54000,-4,Associate/Junior College (AA),No,No,52,-4,-4,-4,-4,-5,3,217000,1: EMPLOYED,
9847,1990,63,IN OTHER COUNTRY,HISPANIC,MALE,2012,Yes,1,10200,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,14,0,48,Yes,ADULT ONLY,10000,120000,Yes,Bachelor of Science (BS),No,Yes,100,834,-4,842,-4,24000,2,6800,1: EMPLOYED,
9848,1990,64,IN THE US,HISPANIC,MALE,1997,Yes,1,16800,0: NOT IN POVERTY,4: WEST,3: 3  DIVORCED,0,1: URBAN,5,0,32,No,NEVER,0,65000,No,High school diploma (or equivalent),Yes,No,-4,501,-4,501,-4,2500,0,11775,4: IN ACTIVE FORCES,
9849,1990,63,IN THE US,HISPANIC,FEMALE,No children yet,Yes,3,-2,-3,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,3,0,No children yet,Yes,BOTH CHILD AND ADULT,2000,5200,-4,Associate/Junior College (AA),No,No,-4,-4,-4,-4,-4,-4,2,13900,1: EMPLOYED,
9850,1990,60,IN THE US,HISPANIC,MALE,1982,No,2,60000,0: NOT IN POVERTY,4: WEST,2: 2  SEPARATED,3,1: URBAN,11,0,21,No,NEVER,20000,40000,-4,High school diploma (or equivalent),No,Yes,40,-4,-4,-4,-4,-5,3,600,1: EMPLOYED,
9852,1990,64,IN THE US,HISPANIC,FEMALE,1982,Yes,1,15000,0: NOT IN POVERTY,4: WEST,3: 3  DIVORCED,1,1: URBAN,6,0,17,Yes,ADULT ONLY,15000,27000,-4,High school diploma (or equivalent),Yes,Yes,40,-4,-4,2001,-4,38000,2,2700,1: EMPLOYED,
9853,1990,61,IN THE US,HISPANIC,MALE,No children yet,No,5,0,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,-3,1: URBAN,7,0,No children yet,Yes,ADULT ONLY,0,12000,No,None,No,Yes,-4,-4,-4,-4,-4,-4,1,0,1: EMPLOYED,
9854,1990,63,IN THE US,HISPANIC,MALE,No children yet,No,5,7000,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,11,0,No children yet,Yes,ADULT ONLY,7000,30000,No,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-4,2,-100,1: EMPLOYED,
9856,1990,58,IN THE US,HISPANIC,MALE,1980,Yes,3,38000,0: NOT IN POVERTY,4: WEST,2: 2  SEPARATED,0,1: URBAN,8,0,21,No,NEVER,38000,42700,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,-4,-4,-5,3,9500,1: EMPLOYED,
9858,1990,59,IN THE US,HISPANIC,FEMALE,1979,Yes,6,35500,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,8,4,20,Yes,ADULT ONLY,11500,19000,No,High school diploma (or equivalent),No,Yes,-4,1203,-4,1203,-4,-4,2,-1,1: EMPLOYED,
9859,1990,58,IN OTHER COUNTRY,HISPANIC,MALE,1992,Yes,4,-2,-3,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,6,0,33,Yes,ADULT ONLY,22000,35000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-5,2,2800,1: EMPLOYED,
9860,1990,60,IN OTHER COUNTRY,HISPANIC,MALE,1987,Yes,4,38000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,10,2,26,Yes,ADULT ONLY,21000,34000,No,High school diploma (or equivalent),No,Yes,-4,2208,-4,2208,-4,-4,2,41600,1: EMPLOYED,
9861,1990,57,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1978,Yes,4,26852,0: NOT IN POVERTY,2: NORTH CENTRAL,1: 1  MARRIED,5,1: URBAN,16,2,20,Yes,ADULT ONLY,11000,24300,-4,High school diploma (or equivalent),Yes,Yes,40,-4,-4,-4,-4,-5,2,-1,1: EMPLOYED,
9862,1990,62,IN THE US,HISPANIC,FEMALE,1983,Yes,5,25258,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,4,3,21,Yes,ADULT ONLY,0,32000,Yes,High school diploma (or equivalent),No,Yes,-4,1303,-4,1303,-4,-4,0,26400,3: OUT OF LABOR FORCE,
9863,1990,63,IN THE US,HISPANIC,FEMALE,No children yet,No,1,5000,1: IN POVERTY,4: WEST,3: 3  DIVORCED,0,1: URBAN,18,0,No children yet,Yes,BOTH CHILD AND ADULT,5000,90000,-4,Associate/Junior College (AA),Yes,No,-4,1007,-4,1007,-4,-4,1,2500,3: OUT OF LABOR FORCE,
9864,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",FEMALE,1978,Yes,4,11000,1: IN POVERTY,3: SOUTH,1: 1  MARRIED,0,0: RURAL,1,2,19,Yes,ADULT ONLY,0,100,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-5,0,-400,3: OUT OF LABOR FORCE,
9865,1990,63,IN THE US,HISPANIC,FEMALE,1980,No,1,0,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,3,0,16,Yes,BOTH CHILD AND ADULT,0,1500,-4,None,No,Yes,-4,-4,-4,-4,-4,-4,0,0,3: OUT OF LABOR FORCE,
9866,1990,62,IN THE US,HISPANIC,FEMALE,No children yet,Yes,1,27050,0: NOT IN POVERTY,4: WEST,3: 3  DIVORCED,0,1: URBAN,7,0,No children yet,Yes,ADULT ONLY,27000,27000,-4,-5,Yes,No,40,1502,-4,1502,-4,-5,2,-1,1: EMPLOYED,
9867,1990,63,IN THE US,HISPANIC,FEMALE,No children yet,Yes,2,-2,-3,4: WEST,0: 0  NEVER MARRIED,7,1: URBAN,13,0,No children yet,No,NEVER,12580,13000,-4,High school diploma (or equivalent),No,Yes,-4,501,-4,1701,-4,-5,2,6806,1: EMPLOYED,
9868,1990,61,IN THE US,HISPANIC,MALE,2003,Yes,2,31000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,7,0,41,Yes,CHILD ONLY,19000,22000,No,High school diploma (or equivalent),No,Yes,-4,0,-4,0,-4,-4,2,160,1: EMPLOYED,
9869,1990,59,IN THE US,HISPANIC,MALE,1986,No,3,-2,-3,4: WEST,3: 3  DIVORCED,0,1: URBAN,7,0,26,Yes,ADULT ONLY,22000,25000,No,None,Yes,Yes,40,-4,-4,-4,-4,-4,2,-1,1: EMPLOYED,
9870,1990,64,IN THE US,HISPANIC,FEMALE,1984,Yes,5,7120,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,1,1: URBAN,8,2,19,Yes,ADULT ONLY,2000,20823,-4,High school diploma (or equivalent),No,Yes,-4,-4,-4,702,-4,-4,1,1810,1: EMPLOYED,
9871,1990,59,IN THE US,BLACK,FEMALE,1975,Yes,6,31237,0: NOT IN POVERTY,4: WEST,3: 3  DIVORCED,3,1: URBAN,5,2,15,Yes,ADULT ONLY,5000,50000,Yes,High school diploma (or equivalent),Yes,Yes,80,514,-4,514,-4,-4,4,1500,2: UNEMPLOYED,
9872,1990,61,IN THE US,BLACK,FEMALE,No children yet,Yes,2,54300,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,5,0,No children yet,Yes,CHILD ONLY,22300,80000,Yes,"Master's Degree (MA, MBA, MS, MSW)",No,No,-4,506,-4,514,-4,60060,2,152500,1: EMPLOYED,
9873,1990,64,IN THE US,BLACK,MALE,1989,Yes,5,42000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,2,1: URBAN,13,2,24,Yes,ADULT ONLY,12000,90000,No,Bachelor of Science (BS),No,Yes,68,901,-4,901,-4,2000,4,900,1: EMPLOYED,
9874,1990,64,IN THE US,BLACK,FEMALE,1990,Yes,2,4000,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,5,1,25,Yes,ADULT ONLY,4000,27000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,1800,3: OUT OF LABOR FORCE,
9875,1990,62,IN THE US,HISPANIC,MALE,1991,No,5,0,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,11,0,28,Yes,ADULT ONLY,0,21000,-4,None,No,No,-4,-4,-4,-4,-4,-4,1,600,3: OUT OF LABOR FORCE,
9876,1990,57,IN THE US,HISPANIC,MALE,1982,Yes,4,45200,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,2,2,25,No,NEVER,45000,83000,No,High school diploma (or equivalent),No,No,-4,0,-4,0,-4,-4,2,99000,1: EMPLOYED,
9877,1990,62,IN THE US,BLACK,FEMALE,1985,Yes,2,24000,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,9,1,22,Yes,BOTH CHILD AND ADULT,24000,40000,No,High school diploma (or equivalent),No,Yes,-4,2009,-4,2009,-4,-4,2,2000,1: EMPLOYED,
9878,1990,61,IN THE US,HISPANIC,MALE,No children yet,Yes,1,36200,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,5,0,No children yet,No,NEVER,36000,36000,No,High school diploma (or equivalent),No,No,-4,909,-4,909,-4,-5,2,29675,1: EMPLOYED,
9879,1990,62,IN THE US,BLACK,MALE,1987,Yes,2,0,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,7,1: URBAN,6,1,24,Yes,BOTH CHILD AND ADULT,0,43000,No,Bachelor of Arts Degree (BA),No,Yes,-4,601,-4,4901,-4,2500,1,-5000,3: OUT OF LABOR FORCE,
9880,1990,64,IN THE US,BLACK,MALE,No children yet,Yes,1,14000,0: NOT IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,8,0,No children yet,Yes,CHILD ONLY,14000,30000,Yes,Associate/Junior College (AA),No,Yes,-4,908,-4,908,-4,450,2,8600,1: EMPLOYED,
9881,1990,64,IN THE US,HISPANIC,FEMALE,1986,No,3,10000,1: IN POVERTY,4: WEST,0: 0  NEVER MARRIED,0,1: URBAN,5,2,21,Yes,ADULT ONLY,10000,30000,-4,High school diploma (or equivalent),No,Yes,80,-4,-4,-4,-4,-5,1,0,1: EMPLOYED,
9882,1990,57,IN OTHER COUNTRY,"NON-BLACK, NON-HISPANIC",FEMALE,1980,Yes,5,17514,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,1,3,22,No,NEVER,0,16000,No,High school diploma (or equivalent),No,No,-4,-3,-4,-3,-4,-5,0,7500,3: OUT OF LABOR FORCE,
9883,1990,59,IN THE US,HISPANIC,MALE,1989,Yes,3,75300,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,5,1,29,Yes,ADULT ONLY,50000,104000,No,Bachelor of Science (BS),No,No,40,9996,-4,901,-4,-4,2,21000,1: EMPLOYED,
9884,1990,59,IN OTHER COUNTRY,HISPANIC,MALE,1988,No,3,23000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,6,1,28,Yes,ADULT ONLY,10000,36000,-4,High school diploma (or equivalent),No,Yes,5,-4,-4,-4,-4,-4,2,34500,1: EMPLOYED,
9885,1990,58,IN OTHER COUNTRY,HISPANIC,FEMALE,1981,No,4,50000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,6,2,22,Yes,ADULT ONLY,0,35000,-4,Associate/Junior College (AA),No,No,-4,703,-4,703,-4,-5,1,-1,1: EMPLOYED,
9886,1990,64,IN THE US,HISPANIC,MALE,1987,Yes,3,65000,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,13,1,22,Yes,CHILD ONLY,50000,80000,-4,High school diploma (or equivalent),No,No,-4,-4,-4,-4,-4,-4,2,41000,1: EMPLOYED,
9887,1990,59,IN OTHER COUNTRY,HISPANIC,FEMALE,1980,Yes,7,-2,-3,4: WEST,2: 2  SEPARATED,0,1: URBAN,13,2,20,Yes,ADULT ONLY,5000,45000,No,High school diploma (or equivalent),No,Yes,30,848,-4,848,-4,-4,2,1500,2: UNEMPLOYED,
9888,1990,60,IN OTHER COUNTRY,HISPANIC,MALE,1983,Yes,3,19040,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,5,1,20,Yes,CHILD ONLY,14000,45000,-4,None,No,Yes,40,-4,-4,-4,-4,-4,3,6200,1: EMPLOYED,
9889,1990,58,IN THE US,"NON-BLACK, NON-HISPANIC",MALE,1979,Yes,7,51250,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,9,5,20,No,NEVER,50300,59387,Yes,Bachelor of Science (BS),No,No,-4,506,-4,701,-4,7000,2,76000,1: EMPLOYED,
9890,1990,57,IN THE US,HISPANIC,MALE,1983,Yes,6,45864,0: NOT IN POVERTY,4: WEST,1: 1  MARRIED,0,1: URBAN,11,4,26,No,NEVER,26000,75000,No,Associate/Junior College (AA),No,No,-4,0,-4,0,-4,-5,2,188500,1: EMPLOYED,
